season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,total_result,result,cover_result,team_favored_id_int,spread_category,winner,loser,cover_id
2020,9,6,1:00 PM,0,0,TEN,24,17,CHI,TEN,-6.5,47,Nissan Stadium,"Nashville, Tennessee",0,74,7,0,7,41,1,0,1,1,32,Medium Spread,TEN,CHI,TEN
2020,9,6,1:00 PM,0,0,WAS,20,23,NYG,WAS,-2.5,43,FedEx Field,"Landover, Maryland",0,68,1,0,-3,43,1,2,0,0,33,Low Spread,NYG,WAS,NYG
2020,9,0,8:30 PM,1,0,NYJ,27,30,NE,NE,-9.5,41.5,MetLife Stadium,"East Rutherford, New Jersey",0,60,3,0,-3,57,0,1,0,1,22,High Spread,NE,NYJ,NYJ
2020,10,3,8:30 PM,1,0,TEN,17,34,IND,TEN,-1,48.5,Nissan Stadium,"Nashville, Tennessee",0,52,3,0,-17,51,1,1,0,0,32,Low Spread,IND,TEN,IND
2020,10,6,4:00 PM,0,0,ARI,32,30,BUF,ARI,-2.5,56,State Farm Stadium,"Glendale, Arizona",0,72,0,1,2,62,1,1,1,0,1,Low Spread,ARI,BUF,BUF
2020,10,6,1:00 PM,0,0,CAR,23,46,TB,TB,-6,51,Bank of America Stadium,"Charlotte, North Carolina",0,66,12,0,-23,69,0,1,0,0,31,Medium Spread,TB,CAR,TB
2020,10,6,1:00 PM,0,0,CLE,10,7,HOU,CLE,-4,45.5,FirstEnergy Stadium,"Cleveland, Ohio",0,59,16,0,3,17,1,0,1,0,8,Medium Spread,CLE,HOU,HOU
2020,10,6,1:00 PM,0,0,DET,30,27,WAS,DET,-3,46,Ford Field,"Detroit, Michigan",0,72,0,1,3,57,1,1,1,2,11,Low Spread,DET,WAS,Push
2020,10,6,1:00 PM,0,0,GB,24,20,JAX,GB,-14,47.5,Lambeau Field,"Green Bay, Wisconsin",0,37,24,0,4,44,1,0,1,0,12,High Spread,GB,JAX,JAX
2020,10,6,4:00 PM,0,0,LVR,37,12,DEN,LVR,-3.5,50.5,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,25,49,1,0,1,1,19,Medium Spread,LVR,DEN,LVR
2020,10,6,4:30 PM,0,0,LAR,23,16,SEA,LAR,-3,54.5,SoFi Stadium,"Inglewood, California",0,72,0,1,7,39,1,0,1,1,18,Low Spread,LAR,SEA,LAR
2020,10,6,4:00 PM,0,0,MIA,29,21,LAC,MIA,-2,48.5,Hard Rock Stadium,"Miami Gardens, Florida",0,83,6,0,8,50,1,1,1,1,20,Low Spread,MIA,LAC,MIA
2020,10,6,8:30 PM,1,0,NE,23,17,BAL,BAL,-7,43.5,Gillette Stadium,"Foxboro, Massachusetts",0,50,12,0,6,40,0,0,1,1,3,Medium Spread,NE,BAL,NE
2020,10,6,4:30 PM,0,0,NO,27,13,SF,NO,-9.5,49.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,14,40,1,0,1,1,23,High Spread,NO,SF,NO
2020,10,6,1:00 PM,0,0,NYG,27,17,PHI,PHI,-4,44.5,MetLife Stadium,"East Rutherford, New Jersey",0,55,13,0,10,44,0,0,1,1,26,Medium Spread,NYG,PHI,NYG
2020,10,6,4:30 PM,0,0,PIT,36,10,CIN,PIT,-7,46.5,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,56,8,0,26,46,1,0,1,1,28,Medium Spread,PIT,CIN,PIT
2020,10,0,8:30 PM,1,0,CHI,13,19,MIN,MIN,-3,43.5,Soldier Field,"Chicago, Illinois",0,43,8,0,-6,32,0,0,0,0,21,Low Spread,MIN,CHI,MIN
2020,11,3,8:30 PM,1,0,SEA,28,21,ARI,SEA,-3,57.5,Lumen Field,"Seattle, Washington",0,47,9,0,7,49,1,0,1,1,29,Low Spread,SEA,ARI,SEA
2020,11,6,1:00 PM,0,0,BAL,24,30,TEN,BAL,-6,50,M&T Bank Stadium,"Baltimore, Maryland",0,51,7,0,-6,54,1,1,0,0,3,Medium Spread,TEN,BAL,TEN
2020,11,6,1:00 PM,0,0,CAR,20,0,DET,DET,-1.5,46.5,Bank of America Stadium,"Charlotte, North Carolina",0,61,2,0,20,20,0,0,1,1,11,Low Spread,CAR,DET,CAR
2020,11,6,1:00 PM,0,0,CLE,22,17,PHI,CLE,-3,47,FirstEnergy Stadium,"Cleveland, Ohio",0,37,5,0,5,39,1,0,1,1,8,Low Spread,CLE,PHI,CLE
2020,11,6,4:00 PM,0,0,DEN,20,13,MIA,MIA,-3.5,46,Empower Field at Mile High,"Denver, Colorado",0,44,3,0,7,33,0,0,1,1,20,Medium Spread,DEN,MIA,DEN
2020,11,6,1:00 PM,0,0,HOU,27,20,NE,NE,-2.5,49,NRG Stadium,"Houston, Texas",0,72,0,1,7,47,0,0,1,1,22,Low Spread,HOU,NE,HOU
2020,11,6,4:30 PM,0,0,IND,34,31,GB,IND,-1.5,51.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,3,65,1,1,1,1,14,Low Spread,IND,GB,IND
2020,11,6,1:00 PM,0,0,JAX,3,27,PIT,PIT,-10.5,46,EverBank Field,"Jacksonville, Florida",0,71,7,0,-24,30,0,0,0,0,28,High Spread,PIT,JAX,PIT
2020,11,6,8:30 PM,1,0,LVR,31,35,KC,KC,-7.5,57,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,-4,66,0,1,0,1,16,Medium Spread,KC,LVR,LVR
2020,11,6,4:00 PM,0,0,LAC,34,28,NYJ,LAC,-9.5,46.5,SoFi Stadium,"Los Angeles, California",0,72,0,1,6,62,1,1,1,0,17,High Spread,LAC,NYJ,NYJ
2020,11,6,4:30 PM,0,0,MIN,28,31,DAL,MIN,-7,48.5,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,-3,59,1,1,0,0,21,Medium Spread,DAL,MIN,DAL
2020,11,6,1:00 PM,0,0,NO,24,9,ATL,NO,-3.5,49,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,15,33,1,0,1,1,23,Medium Spread,NO,ATL,NO
2020,11,6,1:00 PM,0,0,WAS,20,9,CIN,WAS,-1.5,47,FedEx Field,"Landover, Maryland",0,54,7,0,11,29,1,0,1,1,33,Low Spread,WAS,CIN,WAS
2020,11,0,8:30 PM,1,0,TB,24,27,LAR,TB,-4.5,48,Raymond James Stadium,"Tampa, Florida",0,69,4,0,-3,51,1,1,0,0,31,Medium Spread,LAR,TB,LAR
2020,12,3,4:30 PM,0,0,DAL,16,41,WAS,DAL,-3,46,AT&T Stadium,"Arlington, Texas",0,72,0,1,-25,57,1,1,0,0,9,Low Spread,WAS,DAL,WAS
2020,12,3,12:30 PM,0,0,DET,25,41,HOU,HOU,-3,51,Ford Field,"Detroit, Michigan",0,72,0,1,-16,66,0,1,0,0,13,Low Spread,HOU,DET,HOU
2020,12,6,1:00 PM,0,0,ATL,43,6,LVR,LVR,-3,53.5,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,37,49,0,0,1,1,19,Low Spread,ATL,LVR,ATL
2020,12,6,1:00 PM,0,0,BUF,27,17,LAC,BUF,-4.5,52,New Era Field,"Orchard Park, New York",0,46,11,0,10,44,1,0,1,1,4,Medium Spread,BUF,LAC,BUF
2020,12,6,1:00 PM,0,0,CIN,17,19,NYG,NYG,-6,44.5,Paycor Stadium,"Cincinatti, Ohio",0,46,4,0,-2,36,0,0,0,1,24,Medium Spread,NYG,CIN,CIN
2020,12,6,4:00 PM,0,0,DEN,3,31,NO,NO,-14.5,36.5,Empower Field at Mile High,"Denver, Colorado",0,38,3,0,-28,34,0,0,0,0,23,High Spread,NO,DEN,NO
2020,12,6,8:30 PM,1,0,GB,41,25,CHI,GB,-9.5,44,Lambeau Field,"Green Bay, Wisconsin",0,35,13,0,16,66,1,1,1,1,12,High Spread,GB,CHI,GB
2020,12,6,1:00 PM,0,0,IND,26,45,TEN,IND,-3,51.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,-19,71,1,1,0,0,14,Low Spread,TEN,IND,TEN
2020,12,6,1:00 PM,0,0,JAX,25,27,CLE,CLE,-7,48.5,EverBank Field,"Jacksonville, Florida",0,68,1,0,-2,52,0,1,0,1,8,Medium Spread,CLE,JAX,JAX
2020,12,6,4:00 PM,0,0,LAR,20,23,SF,LAR,-6.5,44.5,SoFi Stadium,"Inglewood, California",0,72,0,1,-3,43,1,0,0,0,18,Medium Spread,SF,LAR,SF
2020,12,6,1:00 PM,0,0,MIN,28,27,CAR,MIN,-3,50,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,1,55,1,1,1,0,21,Low Spread,MIN,CAR,CAR
2020,12,6,1:00 PM,0,0,NE,20,17,ARI,ARI,-2,49,Gillette Stadium,"Foxboro, Massachusetts",0,49,5,0,3,37,0,0,1,1,1,Low Spread,NE,ARI,NE
2020,12,6,1:00 PM,0,0,NYJ,3,20,MIA,MIA,-7,44.5,MetLife Stadium,"East Rutherford, New Jersey",0,51,3,0,-17,23,0,0,0,0,20,Medium Spread,MIA,NYJ,MIA
2020,12,6,4:30 PM,0,0,TB,24,27,KC,KC,-3.5,56,Raymond James Stadium,"Tampa, Florida",0,80,6,0,-3,51,0,0,0,1,16,Medium Spread,KC,TB,TB
2020,12,0,8:30 PM,1,0,PHI,17,23,SEA,SEA,-6.5,49,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,60,7,0,-6,40,0,0,0,1,29,Medium Spread,SEA,PHI,PHI
2020,12,2,3:30 PM,0,0,PIT,19,14,BAL,PIT,-5,44.5,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,37,5,0,5,33,1,0,1,2,28,Medium Spread,PIT,BAL,Push
2020,13,6,4:00 PM,0,0,ARI,28,38,LAR,LAR,-2.5,48.5,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-10,66,0,1,0,0,18,Low Spread,LAR,ARI,LAR
2020,13,6,1:00 PM,0,0,ATL,16,21,NO,NO,-2.5,46,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,-5,37,0,0,0,0,23,Low Spread,NO,ATL,NO
2020,13,6,1:00 PM,0,0,CHI,30,34,DET,CHI,-3,44,Soldier Field,"Chicago, Illinois",0,35,3,0,-4,64,1,1,0,0,6,Low Spread,DET,CHI,DET
2020,13,6,4:30 PM,0,0,GB,30,16,PHI,GB,-8.5,49.5,Lambeau Field,"Green Bay, Wisconsin",0,34,6,0,14,46,1,0,1,1,12,High Spread,GB,PHI,GB
2020,13,6,1:00 PM,0,0,HOU,20,26,IND,IND,-3.5,50,NRG Stadium,"Houston, Texas",0,72,0,1,-6,46,0,0,0,0,14,Medium Spread,IND,HOU,IND
2020,13,6,8:30 PM,1,0,KC,22,16,DEN,KC,-13,51.5,Arrowhead Stadium,"Kansas City, Missouri",0,38,6,0,6,38,1,0,1,0,16,High Spread,KC,DEN,DEN
2020,13,6,4:30 PM,0,0,LAC,0,45,NE,LAC,-2,47,SoFi Stadium,"Los Angeles, California",0,72,0,1,-45,45,1,0,0,0,17,Low Spread,NE,LAC,NE
2020,13,6,1:00 PM,0,0,MIA,19,7,CIN,MIA,-10,43,Hard Rock Stadium,"Miami Gardens, Florida",0,80,3,0,12,26,1,0,1,1,20,High Spread,MIA,CIN,MIA
2020,13,6,1:00 PM,0,0,MIN,27,24,JAX,MIN,-10,51.5,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,3,51,1,0,1,0,21,High Spread,MIN,JAX,JAX
2020,13,6,1:00 PM,0,0,NYJ,28,31,LVR,LVR,-7.5,48.5,MetLife Stadium,"East Rutherford, New Jersey",0,39,13,0,-3,59,0,1,0,1,19,Medium Spread,LVR,NYJ,NYJ
2020,13,6,4:00 PM,0,0,SEA,12,17,NYG,SEA,-11,48,Lumen Field,"Seattle, Washington",0,51,8,0,-5,29,1,0,0,0,29,High Spread,NYG,SEA,NYG
2020,13,6,1:00 PM,0,0,TEN,35,41,CLE,TEN,-3.5,53.5,Nissan Stadium,"Nashville, Tennessee",0,47,2,0,-6,76,1,1,0,0,32,Medium Spread,CLE,TEN,CLE
2020,13,0,5:00 PM,0,0,PIT,17,23,WAS,PIT,-6,43.5,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,33,11,0,-6,40,1,0,0,0,28,Medium Spread,WAS,PIT,WAS
2020,13,0,8:30 PM,1,0,SF,24,34,BUF,SF,-1.5,48,State Farm Stadium,"Glendale, Arizona",1,72,0,1,-10,58,1,1,0,0,30,Low Spread,BUF,SF,BUF
2020,13,1,8:00 PM,1,0,BAL,34,17,DAL,BAL,-8.5,45.5,M&T Bank Stadium,"Baltimore, Maryland",0,37,11,0,17,51,1,1,1,1,3,High Spread,BAL,DAL,BAL
2020,14,3,8:30 PM,1,0,LAR,24,3,NE,LAR,-5,43.5,SoFi Stadium,"Inglewood, California",0,72,0,1,21,27,1,0,1,1,18,Medium Spread,LAR,NE,LAR
2020,14,6,8:30 PM,1,0,BUF,26,15,PIT,BUF,-2,48.5,New Era Field,"Orchard Park, New York",0,31,6,0,11,41,1,0,1,1,4,Low Spread,BUF,PIT,BUF
2020,14,6,1:00 PM,0,0,CAR,27,32,DEN,CAR,-4,45.5,Bank of America Stadium,"Charlotte, North Carolina",0,64,5,0,-5,59,1,1,0,0,5,Medium Spread,DEN,CAR,DEN
2020,14,6,1:00 PM,0,0,CHI,36,7,HOU,HOU,-1,46.5,Soldier Field,"Chicago, Illinois",0,30,3,0,29,43,0,0,1,1,13,Low Spread,CHI,HOU,CHI
2020,14,6,1:00 PM,0,0,CIN,7,30,DAL,DAL,-3,44,Paycor Stadium,"Cincinatti, Ohio",0,44,1,0,-23,37,0,0,0,0,9,Low Spread,DAL,CIN,DAL
2020,14,6,4:30 PM,0,0,DET,24,31,GB,GB,-9,55.5,Ford Field,"Detroit, Michigan",0,72,0,1,-7,55,0,0,0,1,12,High Spread,GB,DET,DET
2020,14,6,1:00 PM,0,0,JAX,10,31,TEN,TEN,-7.5,53,EverBank Field,"Jacksonville, Florida",0,66,1,0,-21,41,0,0,0,0,32,Medium Spread,TEN,JAX,TEN
2020,14,6,4:00 PM,0,0,LVR,27,44,IND,IND,-2.5,52,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,-17,71,0,1,0,0,14,Low Spread,IND,LVR,IND
2020,14,6,4:30 PM,0,0,LAC,20,17,ATL,LAC,-1,49,SoFi Stadium,"Los Angeles, California",0,72,0,1,3,37,1,0,1,1,17,Low Spread,LAC,ATL,LAC
2020,14,6,1:00 PM,0,0,MIA,27,33,KC,KC,-7,51.5,Hard Rock Stadium,"Miami Gardens, Florida",0,80,5,0,-6,60,0,1,0,1,16,Medium Spread,KC,MIA,MIA
2020,14,6,1:00 PM,0,0,NYG,7,26,ARI,ARI,-3,47.5,MetLife Stadium,"East Rutherford, New Jersey",0,59,10,0,-19,33,0,0,0,0,1,Low Spread,ARI,NYG,ARI
2020,14,6,4:30 PM,0,0,PHI,24,21,NO,NO,-7.5,42.5,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,56,9,0,3,45,0,1,1,1,23,Medium Spread,PHI,NO,PHI
2020,14,6,4:30 PM,0,0,SF,15,23,WAS,SF,-3,43.5,Levi's Stadium,"Santa Clara, California",0,58,7,0,-8,38,1,0,0,0,30,Low Spread,WAS,SF,WAS
2020,14,6,4:00 PM,0,0,SEA,40,3,NYJ,SEA,-16.5,49,Lumen Field,"Seattle, Washington",0,41,6,0,37,43,1,0,1,1,29,High Spread,SEA,NYJ,SEA
2020,14,6,1:00 PM,0,0,TB,26,14,MIN,TB,-7,52.5,Raymond James Stadium,"Tampa, Florida",0,75,4,0,12,40,1,0,1,1,31,Medium Spread,TB,MIN,TB
2020,14,0,8:30 PM,1,0,CLE,42,47,BAL,BAL,-3,45.5,FirstEnergy Stadium,"Cleveland, Ohio",0,34,12,0,-5,89,0,1,0,0,3,Low Spread,BAL,CLE,BAL
2020,15,3,8:30 PM,1,0,LVR,27,30,LAC,LVR,-3.5,52.5,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,-3,57,1,1,0,0,19,Medium Spread,LAC,LVR,LAC
2020,15,5,4:30 PM,0,0,DEN,19,48,BUF,BUF,-6,48,Empower Field at Mile High,"Denver, Colorado",0,46,12,0,-29,67,0,1,0,0,4,Medium Spread,BUF,DEN,BUF
2020,15,5,8:30 PM,1,0,GB,24,16,CAR,GB,-9,53,Lambeau Field,"Green Bay, Wisconsin",0,30,2,0,8,40,1,0,1,0,12,High Spread,GB,CAR,CAR
2020,15,6,4:00 PM,0,0,ARI,33,26,PHI,ARI,-6,49.5,State Farm Stadium,"Glendale, Arizona",0,72,0,1,7,59,1,1,1,1,1,Medium Spread,ARI,PHI,ARI
2020,15,6,1:00 PM,0,0,ATL,27,31,TB,TB,-6,49.5,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,-4,58,0,1,0,1,31,Medium Spread,TB,ATL,ATL
2020,15,6,1:00 PM,0,0,BAL,40,14,JAX,BAL,-12.5,49,M&T Bank Stadium,"Baltimore, Maryland",0,41,7,0,26,54,1,1,1,1,3,High Spread,BAL,JAX,BAL
2020,15,6,1:00 PM,0,0,DAL,41,33,SF,SF,-4,45.5,AT&T Stadium,"Arlington, Texas",0,72,0,1,8,74,0,1,1,1,30,Medium Spread,DAL,SF,DAL
2020,15,6,1:00 PM,0,0,IND,27,20,HOU,IND,-7.5,52.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,7,47,1,0,1,0,14,Medium Spread,IND,HOU,HOU
2020,15,6,4:00 PM,0,0,LAR,20,23,NYJ,LAR,-17,44.5,SoFi Stadium,"Inglewood, California",0,72,0,1,-3,43,1,0,0,0,18,High Spread,NYJ,LAR,NYJ
2020,15,6,1:00 PM,0,0,MIA,22,12,NE,NE,-1,40,Hard Rock Stadium,"Miami Gardens, Florida",0,79,9,0,10,34,0,0,1,1,22,Low Spread,MIA,NE,MIA
2020,15,6,1:00 PM,0,0,MIN,27,33,CHI,MIN,-3,47,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,-6,60,1,1,0,0,21,Low Spread,CHI,MIN,CHI
2020,15,6,4:30 PM,0,0,NO,29,32,KC,KC,-2.5,54,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,-3,61,0,1,0,0,16,Low Spread,KC,NO,KC
2020,15,6,8:30 PM,1,0,NYG,6,20,CLE,CLE,-6.5,44.5,MetLife Stadium,"East Rutherford, New Jersey",0,34,1,0,-14,26,0,0,0,0,8,Medium Spread,CLE,NYG,CLE
2020,15,6,1:00 PM,0,0,TEN,46,25,DET,TEN,-8.5,54,Nissan Stadium,"Nashville, Tennessee",0,45,4,0,21,71,1,1,1,1,32,High Spread,TEN,DET,TEN
2020,15,6,1:00 PM,0,0,WAS,15,20,SEA,SEA,-6,44,FedEx Field,"Landover, Maryland",0,40,9,0,-5,35,0,0,0,1,29,Medium Spread,SEA,WAS,WAS
2020,15,0,8:30 PM,1,0,CIN,27,17,PIT,PIT,-14.5,40.5,Paycor Stadium,"Cincinatti, Ohio",0,43,9,0,10,44,0,1,1,1,28,High Spread,CIN,PIT,CIN
2020,16,4,4:30 PM,0,0,NO,52,33,MIN,NO,-6.5,49.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,19,85,1,1,1,1,23,Medium Spread,NO,MIN,NO
2020,16,5,4:30 PM,0,0,ARI,12,20,SF,ARI,-6,49,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-8,32,1,0,0,0,1,Medium Spread,SF,ARI,SF
2020,16,5,1:00 PM,0,0,DET,7,47,TB,TB,-12,55,Ford Field,"Detroit, Michigan",0,72,0,1,-40,54,0,0,0,0,31,High Spread,TB,DET,TB
2020,16,5,8:30 PM,1,0,LVR,25,26,MIA,MIA,-2.5,50,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,-1,51,0,1,0,1,20,Low Spread,MIA,LVR,LVR
2020,16,6,1:00 PM,0,0,BAL,27,13,NYG,BAL,-9.5,43.5,M&T Bank Stadium,"Baltimore, Maryland",0,34,3,0,14,40,1,0,1,1,3,High Spread,BAL,NYG,BAL
2020,16,6,4:30 PM,0,0,DAL,37,17,PHI,PHI,-3,50.5,AT&T Stadium,"Arlington, Texas",0,72,0,1,20,54,0,1,1,1,26,Low Spread,DAL,PHI,DAL
2020,16,6,8:30 PM,1,0,GB,40,14,TEN,GB,-3,52.5,Lambeau Field,"Green Bay, Wisconsin",0,27,13,0,26,54,1,1,1,1,12,Low Spread,GB,TEN,GB
2020,16,6,1:00 PM,0,0,HOU,31,37,CIN,HOU,-7.5,46,NRG Stadium,"Houston, Texas",0,72,0,1,-6,68,1,1,0,0,13,Medium Spread,CIN,HOU,CIN
2020,16,6,1:00 PM,0,0,JAX,17,41,CHI,CHI,-9.5,47,EverBank Field,"Jacksonville, Florida",0,54,7,0,-24,58,0,1,0,0,6,High Spread,CHI,JAX,CHI
2020,16,6,1:00 PM,0,0,KC,17,14,ATL,KC,-11,54,Arrowhead Stadium,"Kansas City, Missouri",0,49,10,0,3,31,1,0,1,0,16,High Spread,KC,ATL,ATL
2020,16,6,4:00 PM,0,0,LAC,19,16,DEN,LAC,-2,47.5,SoFi Stadium,"Los Angeles, California",0,72,0,1,3,35,1,0,1,1,17,Low Spread,LAC,DEN,LAC
2020,16,6,1:00 PM,0,0,NYJ,23,16,CLE,CLE,-6.5,45,MetLife Stadium,"East Rutherford, New Jersey",0,34,4,0,7,39,0,0,1,1,8,Medium Spread,NYJ,CLE,NYJ
2020,16,6,1:00 PM,0,0,PIT,28,24,IND,IND,-1,42.5,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,59,6,0,4,52,0,1,1,1,14,Low Spread,PIT,IND,PIT
2020,16,6,4:30 PM,0,0,SEA,20,9,LAR,SEA,-1.5,48,Lumen Field,"Seattle, Washington",0,46,3,0,11,29,1,0,1,1,29,Low Spread,SEA,LAR,SEA
2020,16,6,4:00 PM,0,0,WAS,13,20,CAR,CAR,-1,42,FedEx Field,"Landover, Maryland",0,36,3,0,-7,33,0,0,0,0,5,Low Spread,CAR,WAS,CAR
2020,16,0,8:30 PM,1,0,NE,9,38,BUF,BUF,-7,47,Gillette Stadium,"Foxboro, Massachusetts",0,41,5,0,-29,47,0,2,0,0,4,Medium Spread,BUF,NE,BUF
2020,17,6,1:00 PM,0,0,BUF,56,26,MIA,MIA,-3,42.5,New Era Field,"Orchard Park, New York",0,33,5,0,30,82,0,1,1,1,20,Low Spread,BUF,MIA,BUF
2020,17,6,4:30 PM,0,0,CAR,7,33,NO,NO,-6,46.5,Bank of America Stadium,"Charlotte, North Carolina",0,55,5,0,-26,40,0,0,0,0,23,Medium Spread,NO,CAR,NO
2020,17,6,4:30 PM,0,0,CHI,16,35,GB,GB,-4.5,48.5,Soldier Field,"Chicago, Illinois",0,32,6,0,-19,51,0,1,0,0,12,Medium Spread,GB,CHI,GB
2020,17,6,1:00 PM,0,0,CIN,3,38,BAL,BAL,-13.5,45,Paycor Stadium,"Cincinatti, Ohio",0,38,8,0,-35,41,0,0,0,0,3,High Spread,BAL,CIN,BAL
2020,17,6,1:00 PM,0,0,CLE,24,22,PIT,CLE,-10.5,44.5,FirstEnergy Stadium,"Cleveland, Ohio",0,38,5,0,2,46,1,1,1,0,8,High Spread,CLE,PIT,PIT
2020,17,6,4:30 PM,0,0,DEN,31,32,LVR,LVR,-2.5,50.5,Empower Field at Mile High,"Denver, Colorado",0,54,7,0,-1,63,0,1,0,1,19,Low Spread,LVR,DEN,DEN
2020,17,6,1:00 PM,0,0,DET,35,37,MIN,MIN,-3,53.5,Ford Field,"Detroit, Michigan",0,72,0,1,-2,72,0,1,0,1,21,Low Spread,MIN,DET,DET
2020,17,6,4:30 PM,0,0,HOU,38,41,TEN,TEN,-7,55.5,NRG Stadium,"Houston, Texas",0,72,0,1,-3,79,0,1,0,1,32,Medium Spread,TEN,HOU,HOU
2020,17,6,4:30 PM,0,0,IND,28,14,JAX,IND,-15.5,48,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,14,42,1,0,1,0,14,High Spread,IND,JAX,JAX
2020,17,6,4:30 PM,0,0,KC,21,38,LAC,LAC,-6.5,43,Arrowhead Stadium,"Kansas City, Missouri",0,36,4,0,-17,59,0,1,0,0,17,Medium Spread,LAC,KC,LAC
2020,17,6,4:30 PM,0,0,LAR,18,7,ARI,LAR,-1,42,SoFi Stadium,"Inglewood, California",0,72,0,1,11,25,1,0,1,1,18,Low Spread,LAR,ARI,LAR
2020,17,6,1:00 PM,0,0,NE,28,14,NYJ,NE,-3,41,Gillette Stadium,"Foxboro, Massachusetts",0,33,5,0,14,42,1,1,1,1,22,Low Spread,NE,NYJ,NE
2020,17,6,1:00 PM,0,0,NYG,23,19,DAL,DAL,-1.5,43.5,MetLife Stadium,"East Rutherford, New Jersey",0,34,8,0,4,42,0,0,1,1,9,Low Spread,NYG,DAL,NYG
2020,17,6,8:30 PM,1,0,PHI,14,20,WAS,WAS,-6.5,43.5,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,37,6,0,-6,34,0,0,0,1,33,Medium Spread,WAS,PHI,PHI
2020,17,6,4:30 PM,0,0,SF,23,26,SEA,SEA,-7,45,Levi's Stadium,"Santa Clara, California",0,55,2,0,-3,49,0,1,0,1,29,Medium Spread,SEA,SF,SF
2020,17,6,1:00 PM,0,0,TB,44,27,ATL,TB,-7,51,Raymond James Stadium,"Tampa, Florida",0,64,5,0,17,71,1,1,1,1,31,Medium Spread,TB,ATL,TB
2020,19,5,1:00 PM,0,1,BUF,27,24,IND,BUF,-7,50.5,New Era Field,"Orchard Park, New York",0,34,6,0,3,51,1,1,1,0,4,Medium Spread,BUF,IND,IND
2020,19,5,4:30 PM,0,1,SEA,20,30,LAR,SEA,-3,42.5,Lumen Field,"Seattle, Washington",0,39,1,0,-10,50,1,1,0,0,29,Low Spread,LAR,SEA,LAR
2020,19,5,8:30 PM,1,1,WAS,23,31,TB,TB,-10,45,FedEx Field,"Landover, Maryland",0,40,10,0,-8,54,0,1,0,1,31,High Spread,TB,WAS,WAS
2020,19,6,4:30 PM,0,1,NO,21,9,CHI,NO,-11,48,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,12,30,1,0,1,1,23,High Spread,NO,CHI,NO
2020,19,6,8:30 PM,1,1,PIT,37,48,CLE,PIT,-5.5,47.5,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,34,1,0,-11,85,1,1,0,0,28,Medium Spread,CLE,PIT,CLE
2020,19,6,1:00 PM,0,1,TEN,13,20,BAL,BAL,-3.5,53.5,Nissan Stadium,"Nashville, Tennessee",0,33,1,0,-7,33,0,0,0,0,3,Medium Spread,BAL,TEN,BAL
2020,20,5,8:30 PM,1,1,BUF,17,3,BAL,BUF,-2.5,49.5,New Era Field,"Orchard Park, New York",0,34,13,0,14,20,1,0,1,1,4,Low Spread,BUF,BAL,BUF
2020,20,5,4:30 PM,0,1,GB,32,18,LAR,GB,-7,45,Lambeau Field,"Green Bay, Wisconsin",0,35,13,0,14,50,1,1,1,1,12,Medium Spread,GB,LAR,GB
2020,20,6,3:00 PM,0,1,KC,22,17,CLE,KC,-8,56,Arrowhead Stadium,"Kansas City, Missouri",0,40,13,0,5,39,1,0,1,0,16,High Spread,KC,CLE,CLE
2020,20,6,6:30 PM,1,1,NO,20,30,TB,NO,-2.5,53,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,-10,50,1,0,0,0,23,Low Spread,TB,NO,TB
