,game_date,season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_capacity,stadium_latitude,stadium_longitude,stadium_elevation,stadium_neutral,weather_temperature,wind_mph,indoor,precipitation,point_differential,total_points_scored,home_favorite,away_favorite,total_result,result,cover_result,team_favored_id_int,spread_category
585,9/30/18,2018,4,6,1:00 PM,0,0,CHI,48,10,TB,CHI,-3,46,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,66,5,0,,38,58,1,0,1,1,1,6,Low Spread
586,9/30/18,2018,4,6,1:00 PM,0,0,DAL,26,24,DET,DAL,-2.5,43.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,2,50,1,0,1,1,0,9,Low Spread
587,9/30/18,2018,4,6,1:00 PM,0,0,GB,22,0,BUF,GB,-8.5,43.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,49,9,0,,22,22,1,0,0,1,1,12,High Spread
588,9/30/18,2018,4,6,1:00 PM,0,0,IND,34,37,HOU,IND,-1,48,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,-3,71,1,0,1,0,0,14,Low Spread
589,9/30/18,2018,4,6,1:00 PM,0,0,JAX,31,12,NYJ,JAX,-7.5,40.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,86,10,0,,19,43,1,0,1,1,1,15,Medium Spread
590,9/30/18,2018,4,6,4:30 PM,0,0,LAC,29,27,SF,LAC,-10.5,46,Dignity Health Sports Park,"Carson, California","27,000",33.864,-118.261,10,0,78,9,0,,2,56,1,0,1,1,0,17,High Spread
591,9/30/18,2018,4,6,1:00 PM,0,0,NE,38,7,MIA,NE,-6.5,50.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,65,6,0,,31,45,1,0,0,1,1,22,Medium Spread
592,9/30/18,2018,4,6,4:30 PM,0,0,NYG,18,33,NO,NO,-3.5,51.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,71,7,0,,-15,51,0,1,0,0,0,23,Medium Spread
593,9/30/18,2018,4,6,4:00 PM,0,0,LVR,45,42,CLE,LVR,-2.5,44.5,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,71,8,0,,3,87,1,0,1,1,1,19,Low Spread
594,9/30/18,2018,4,6,8:30 PM,1,0,PIT,14,26,BAL,PIT,-3,51,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,69,2,0,,-12,40,1,0,0,0,0,28,Low Spread
595,9/30/18,2018,4,6,1:00 PM,0,0,TEN,26,23,PHI,PHI,-3,41.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,80,4,0,,3,49,0,1,1,1,1,26,Low Spread
596,10/1/18,2018,4,0,8:30 PM,1,0,DEN,23,27,KC,KC,-3.5,53.5,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,65,5,0,,-4,50,0,1,0,0,0,16,Medium Spread
597,10/4/18,2018,5,3,8:30 PM,1,0,NE,38,24,IND,NE,-10.5,49.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,66,6,0,,14,62,1,0,1,1,1,22,High Spread
598,10/7/18,2018,5,6,1:00 PM,0,0,BUF,13,12,TEN,TEN,-6,38.5,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,62,8,0,,1,25,0,1,0,1,1,32,Medium Spread
599,10/7/18,2018,5,6,1:00 PM,0,0,CAR,33,31,NYG,CAR,-7,43.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,80,3,0,,2,64,1,0,1,1,0,5,Medium Spread
600,10/7/18,2018,5,6,1:00 PM,0,0,CIN,27,17,MIA,CIN,-6.5,47.5,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,87,4,0,,10,44,1,0,0,1,1,7,Medium Spread
601,10/7/18,2018,5,6,1:00 PM,0,0,CLE,12,9,BAL,BAL,-3,44.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,72,5,0,,3,21,0,1,0,1,1,3,Low Spread
602,10/7/18,2018,5,6,1:00 PM,0,0,DET,31,23,GB,GB,-1,50,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,8,54,0,1,1,1,1,12,Low Spread
603,10/7/18,2018,5,6,8:30 PM,1,0,HOU,19,16,DAL,HOU,-3.5,45.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,3,35,1,0,0,1,0,13,Medium Spread
604,10/7/18,2018,5,6,1:00 PM,0,0,KC,30,14,JAX,KC,-3,48,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,58,5,0,rain,16,44,1,0,0,1,1,16,Low Spread
605,10/7/18,2018,5,6,4:00 PM,0,0,LAC,26,10,LVR,LAC,-5,52,Dignity Health Sports Park,"Carson, California","27,000",33.864,-118.261,10,0,75,10,0,,16,36,1,0,0,1,1,17,Medium Spread
606,10/7/18,2018,5,6,1:00 PM,0,0,NYJ,34,16,DEN,NYJ,-1,43,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,77,7,0,,18,50,1,0,1,1,1,25,Low Spread
607,10/7/18,2018,5,6,4:30 PM,0,0,PHI,21,23,MIN,PHI,-3.5,48,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,79,6,0,,-2,44,1,0,0,0,0,26,Medium Spread
608,10/7/18,2018,5,6,1:00 PM,0,0,PIT,41,17,ATL,PIT,-3.5,57,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,83,5,0,,24,58,1,0,1,1,1,28,Medium Spread
609,10/7/18,2018,5,6,4:30 PM,0,0,SF,18,28,ARI,SF,-3,40.5,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,79,15,0,,-10,46,1,0,1,0,0,30,Low Spread
610,10/7/18,2018,5,6,4:30 PM,0,0,SEA,31,33,LAR,LAR,-7.5,50.5,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,53,5,0,,-2,64,0,1,1,0,1,18,Medium Spread
611,10/8/18,2018,5,0,8:30 PM,1,0,NO,43,19,WAS,NO,-5.5,51.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,24,62,1,0,1,1,1,23,Medium Spread
612,10/11/18,2018,6,3,8:30 PM,1,0,NYG,13,34,PHI,PHI,-1.5,45,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,70,3,0,rain,-21,47,0,1,1,0,0,26,Low Spread
613,10/14/18,2018,6,6,1:00 PM,0,0,ATL,34,29,TB,ATL,-3,57,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,5,63,1,0,1,1,1,2,Low Spread
614,10/14/18,2018,6,6,1:00 PM,0,0,CIN,21,28,PIT,CIN,-1.5,49.5,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,51,6,0,,-7,49,1,0,0,0,0,7,Low Spread
615,10/14/18,2018,6,6,1:00 PM,0,0,CLE,14,38,LAC,CLE,-1,47,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,57,12,0,,-24,52,1,0,1,0,0,8,Low Spread
616,10/14/18,2018,6,6,4:30 PM,0,0,DAL,40,7,JAX,JAX,-3,39,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,33,47,0,1,1,1,1,15,Low Spread
617,10/14/18,2018,6,6,4:00 PM,0,0,DEN,20,23,LAR,LAR,-7,50,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,25,6,0,,-3,43,0,1,0,0,1,18,Medium Spread
618,10/14/18,2018,6,6,1:00 PM,0,0,HOU,20,13,BUF,HOU,-10.5,40.5,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,7,33,1,0,0,1,0,13,High Spread
619,10/14/18,2018,6,6,1:00 PM,0,0,MIA,31,28,CHI,CHI,-7.5,40.5,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,89,8,0,,3,59,0,1,1,1,1,6,Medium Spread
620,10/14/18,2018,6,6,1:00 PM,0,0,MIN,27,17,ARI,MIN,-10,43.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,10,44,1,0,1,1,2,21,High Spread
621,10/14/18,2018,6,6,8:30 PM,1,0,NE,43,40,KC,NE,-3.5,59.5,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,45,0,0,,3,83,1,0,1,1,0,22,Medium Spread
622,10/14/18,2018,6,6,1:00 PM,0,0,NYJ,42,34,IND,NYJ,-2.5,47.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,60,7,0,,8,76,1,0,1,1,1,25,Low Spread
623,10/14/18,2018,6,6,1:00 PM,0,0,LVR,3,27,SEA,SEA,-3,48,Tottenham Hotspur Stadium,"London, England","62,850",51.604444,-0.066389,,1,50,12,0,rain,-24,30,0,1,0,0,0,29,Low Spread
624,10/14/18,2018,6,6,4:30 PM,0,0,TEN,0,21,BAL,BAL,-2.5,43.5,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,66,4,0,,-21,21,0,1,0,0,0,3,Low Spread
625,10/14/18,2018,6,6,1:00 PM,0,0,WAS,23,17,CAR,CAR,-1,44.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,52,0,0,,6,40,0,1,0,1,1,5,Low Spread
626,10/15/18,2018,6,0,8:30 PM,1,0,GB,33,30,SF,GB,-9,46.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,37,5,0,,3,63,1,0,1,1,0,12,High Spread
627,10/18/18,2018,7,3,8:30 PM,1,0,ARI,10,45,DEN,DEN,-1,42.5,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,-35,55,0,1,1,0,0,10,Low Spread
628,10/21/18,2018,7,6,4:00 PM,0,0,BAL,23,24,NO,BAL,-2.5,49,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,54,15,0,,-1,47,1,0,0,0,0,3,Low Spread
629,10/21/18,2018,7,6,1:00 PM,0,0,CHI,31,38,NE,NE,-1,48.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,44,9,0,,-7,69,0,1,1,0,0,22,Low Spread
630,10/21/18,2018,7,6,1:00 PM,0,0,IND,37,5,BUF,IND,-7,43.5,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,32,42,1,0,0,1,1,14,Medium Spread
631,10/21/18,2018,7,6,1:00 PM,0,0,JAX,7,20,HOU,JAX,-3.5,42.5,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,68,15,0,,-13,27,1,0,0,0,0,15,Medium Spread
632,10/21/18,2018,7,6,8:30 PM,1,0,KC,45,10,CIN,KC,-6.5,56,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,59,10,0,,35,55,1,0,0,1,1,16,Medium Spread
633,10/21/18,2018,7,6,9:30 AM,0,0,LAC,20,19,TEN,LAC,-6.5,46,Wembley Stadium,"London, England","90,000",51.555833,-0.279722,171,1,66,6,0,,1,39,1,0,0,1,0,17,Medium Spread
634,10/21/18,2018,7,6,1:00 PM,0,0,MIA,21,32,DET,DET,-3,47,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,89,8,0,,-11,53,0,1,1,0,0,11,Low Spread
635,10/21/18,2018,7,6,1:00 PM,0,0,NYJ,17,37,MIN,MIN,-3.5,45,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,46,16,0,,-20,54,0,1,1,0,0,21,Medium Spread
636,10/21/18,2018,7,6,1:00 PM,0,0,PHI,17,21,CAR,PHI,-5,45,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,49,19,0,,-4,38,1,0,0,0,0,26,Medium Spread
637,10/21/18,2018,7,6,4:30 PM,0,0,SF,10,39,LAR,LAR,-8,52,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,62,5,0,,-29,49,0,1,0,0,0,18,High Spread
638,10/21/18,2018,7,6,1:00 PM,0,0,TB,26,23,CLE,TB,-3.5,52.5,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,79,7,0,,3,49,1,0,0,1,0,31,Medium Spread
639,10/21/18,2018,7,6,4:30 PM,0,0,WAS,20,17,DAL,DAL,-1,40.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,52,12,0,,3,37,0,1,0,1,1,9,Low Spread
640,10/22/18,2018,7,0,8:30 PM,1,0,ATL,23,20,NYG,ATL,-4,53,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,3,43,1,0,0,1,0,2,Medium Spread
641,10/25/18,2018,8,3,8:30 PM,1,0,HOU,42,23,MIA,HOU,-7.5,45,NRG Stadium,"Houston, Texas","71,500",29.684722,-95.410833,43,0,72,0,1,,19,65,1,0,1,1,1,13,Medium Spread
642,10/28/18,2018,8,6,4:30 PM,0,0,ARI,18,15,SF,ARI,-2.5,40,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,3,33,1,0,0,1,1,1,Low Spread
643,10/28/18,2018,8,6,1:00 PM,0,0,CAR,36,21,BAL,BAL,-2.5,44,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,61,10,0,,15,57,0,1,1,1,1,3,Low Spread
644,10/28/18,2018,8,6,1:00 PM,0,0,CHI,24,10,NYJ,CHI,-8.5,42.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,48,18,0,,14,34,1,0,0,1,1,6,High Spread
645,10/28/18,2018,8,6,1:00 PM,0,0,CIN,37,34,TB,CIN,-3.5,55,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,55,7,0,,3,71,1,0,1,1,0,7,Medium Spread
646,10/28/18,2018,8,6,1:00 PM,0,0,DET,14,28,SEA,DET,-3,48,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,-14,42,1,0,0,0,0,11,Low Spread
647,10/28/18,2018,8,6,9:30 AM,0,0,JAX,18,24,PHI,PHI,-3.5,44,Wembley Stadium,"London, England","90,000",51.555833,-0.279722,171,1,48,12,0,,-6,42,0,1,0,0,0,26,Medium Spread
648,10/28/18,2018,8,6,1:00 PM,0,0,KC,30,23,DEN,KC,-8.5,53,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,56,12,0,,7,53,1,0,2,1,0,16,High Spread
649,10/28/18,2018,8,6,4:30 PM,0,0,LAR,29,27,GB,LAR,-7.5,57,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185,0,82,1,0,,2,56,1,0,0,1,0,18,Medium Spread
650,10/28/18,2018,8,6,8:30 PM,1,0,MIN,20,30,NO,MIN,-2.5,53.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,-10,50,1,0,0,0,0,21,Low Spread
651,10/28/18,2018,8,6,1:00 PM,0,0,NYG,13,20,WAS,WAS,-1,44,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,51,11,0,,-7,33,0,1,0,0,0,33,Low Spread
652,10/28/18,2018,8,6,4:00 PM,0,0,LVR,28,42,IND,IND,-3.5,51,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,69,8,0,,-14,70,0,1,1,0,0,14,Medium Spread
653,10/28/18,2018,8,6,1:00 PM,0,0,PIT,33,18,CLE,PIT,-8.5,47.5,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,47,11,0,,15,51,1,0,1,1,1,28,High Spread
654,10/29/18,2018,8,0,8:30 PM,1,0,BUF,6,25,NE,NE,-13.5,44.5,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,46,16,0,,-19,31,0,1,0,0,0,22,High Spread
655,11/1/18,2018,9,3,8:30 PM,1,0,SF,34,3,LVR,LVR,-1.5,44,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,82,8,0,,31,37,0,1,0,1,1,19,Low Spread
656,11/4/18,2018,9,6,1:00 PM,0,0,BAL,16,23,PIT,BAL,-1.5,46.5,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,55,6,0,,-7,39,1,0,0,0,0,3,Low Spread
657,11/4/18,2018,9,6,1:00 PM,0,0,BUF,9,41,CHI,CHI,-10.5,38,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,49,12,0,,-32,50,0,1,1,0,0,6,High Spread
658,11/4/18,2018,9,6,1:00 PM,0,0,CAR,42,28,TB,CAR,-6,55.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,62,8,0,,14,70,1,0,1,1,1,5,Medium Spread
659,11/4/18,2018,9,6,1:00 PM,0,0,CLE,21,37,KC,KC,-7.5,51.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,53,16,0,,-16,58,0,1,1,0,0,16,Medium Spread
660,11/4/18,2018,9,6,4:00 PM,0,0,DEN,17,19,HOU,DEN,-1,46.5,Empower Field at Mile High,"Denver, Colorado","76,125",39.743889,-105.02,5280,0,53,3,0,,-2,36,1,0,0,0,0,10,Low Spread
661,11/4/18,2018,9,6,1:00 PM,0,0,MIA,13,6,NYJ,MIA,-3,43,Hard Rock Stadium,"Miami Gardens, Florida","65,326",25.958056,-80.238889,7,0,87,16,0,,7,19,1,0,0,1,1,20,Low Spread
662,11/4/18,2018,9,6,1:00 PM,0,0,MIN,24,9,DET,MIN,-4.5,47.5,U.S. Bank Stadium,"Minneapolis, Minnesota","66,200",44.973889,-93.258056,840,0,72,0,1,,15,33,1,0,0,1,1,21,Medium Spread
663,11/4/18,2018,9,6,8:30 PM,1,0,NE,31,17,GB,NE,-5,56,Gillette Stadium,"Foxboro, Massachusetts","68,756",42.091,-71.264,289,0,40,2,0,,14,48,1,0,0,1,1,22,Medium Spread
664,11/4/18,2018,9,6,4:30 PM,0,0,NO,45,35,LAR,LAR,-1.5,57,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,10,80,0,1,1,1,1,18,Low Spread
665,11/4/18,2018,9,6,4:00 PM,0,0,SEA,17,25,LAC,SEA,-1,48,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,56,4,0,rain,-8,42,1,0,0,0,0,29,Low Spread
666,11/4/18,2018,9,6,1:00 PM,0,0,WAS,14,38,ATL,WAS,-1.5,46.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,55,5,0,,-24,52,1,0,1,0,0,33,Low Spread
667,11/5/18,2018,9,0,8:30 PM,1,0,DAL,14,28,TEN,DAL,-4.5,40.5,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,-14,42,1,0,1,0,0,9,Medium Spread
668,11/8/18,2018,10,3,8:30 PM,1,0,PIT,52,21,CAR,PIT,-3.5,51,Acrisure Stadium,"Pittsburgh, Pennsylvania","65,500",40.4846,-80.2144,730,0,40,4,0,,31,73,1,0,1,1,1,28,Medium Spread
669,11/11/18,2018,10,6,1:00 PM,0,0,CHI,34,22,DET,CHI,-7.5,44.5,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,37,12,0,,12,56,1,0,1,1,1,6,Medium Spread
670,11/11/18,2018,10,6,1:00 PM,0,0,CIN,14,51,NO,NO,-6,53.5,Paycor Stadium,"Cincinatti, Ohio","65,515",39.1,-84.51667,482,0,39,6,0,,-37,65,0,1,1,0,0,23,Medium Spread
671,11/11/18,2018,10,6,1:00 PM,0,0,CLE,28,16,ATL,ATL,-5.5,49.5,FirstEnergy Stadium,"Cleveland, Ohio","68,000",41.506111,-81.699444,584,0,36,9,0,,12,44,0,1,0,1,1,2,Medium Spread
672,11/11/18,2018,10,6,4:30 PM,0,0,GB,31,12,MIA,GB,-11,48.5,Lambeau Field,"Green Bay, Wisconsin","80,735",44.501389,-88.062222,640,0,33,6,0,,19,43,1,0,0,1,1,12,High Spread
673,11/11/18,2018,10,6,1:00 PM,0,0,IND,29,26,JAX,IND,-3,48,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,3,55,1,0,1,1,2,14,Low Spread
674,11/11/18,2018,10,6,1:00 PM,0,0,KC,26,14,ARI,KC,-16.5,49.5,Arrowhead Stadium,"Kansas City, Missouri","76,416",39.048889,-94.483889,1024,0,43,5,0,,12,40,1,0,0,1,0,16,High Spread
675,11/11/18,2018,10,6,4:30 PM,0,0,LAR,36,31,SEA,LAR,-10,51,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185,0,75,1,0,,5,67,1,0,1,1,0,18,High Spread
676,11/11/18,2018,10,6,1:00 PM,0,0,NYJ,10,41,BUF,NYJ,-7,38,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,46,10,0,,-31,51,1,0,1,0,0,25,Medium Spread
677,11/11/18,2018,10,6,4:00 PM,0,0,LVR,6,20,LAC,LAC,-10.5,50,Oakland Coliseum,"Oakland, California","53,250",37.751667,-122.200556,21,0,69,16,0,,-14,26,0,1,0,0,0,17,High Spread
678,11/11/18,2018,10,6,8:30 PM,1,0,PHI,20,27,DAL,PHI,-7.5,45.5,Lincoln Financial Field,"Philadelphia, Pennsylvania","69,176",39.900833,-75.1675,30,0,38,5,0,,-7,47,1,0,1,0,0,26,Medium Spread
679,11/11/18,2018,10,6,1:00 PM,0,0,TB,3,16,WAS,TB,-3.5,51,Raymond James Stadium,"Tampa, Florida","65,890",27.975833,-82.503333,35,0,82,3,0,,-13,19,1,0,0,0,0,31,Medium Spread
680,11/11/18,2018,10,6,1:00 PM,0,0,TEN,34,10,NE,NE,-6.5,47,Nissan Stadium,"Nashville, Tennessee","69,143",36.166389,-86.771389,430,0,46,4,0,,24,44,0,1,0,1,1,22,Medium Spread
681,11/12/18,2018,10,0,8:30 PM,1,0,SF,23,27,NYG,SF,-3,45,Levi's Stadium,"Santa Clara, California","68,500",37.403,-121.97,17,0,62,0,0,,-4,50,1,0,1,0,0,30,Low Spread
682,11/15/18,2018,11,3,8:30 PM,1,0,SEA,27,24,GB,SEA,-3,49,Lumen Field,"Seattle, Washington","67,000",47.6523,-122.4095,20,0,54,6,0,,3,51,1,0,1,1,2,29,Low Spread
683,11/18/18,2018,11,6,4:00 PM,0,0,ARI,21,23,LVR,ARI,-4.5,41,State Farm Stadium,"Glendale, Arizona","63,400",33.528,-112.263,1068,0,72,0,1,,-2,44,1,0,1,0,0,1,Medium Spread
684,11/18/18,2018,11,6,1:00 PM,0,0,ATL,19,22,DAL,ATL,-3.5,50,Mercedes-Benz Stadium,"Atlanta, Georgia",71000,33.755556,-84.4,1050,0,72,0,1,,-3,41,1,0,0,0,0,2,Medium Spread
685,11/18/18,2018,11,6,1:00 PM,0,0,BAL,24,21,CIN,BAL,-6.5,44,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,48,8,0,,3,45,1,0,1,1,0,3,Medium Spread
686,11/18/18,2018,11,6,8:30 PM,1,0,CHI,25,20,MIN,CHI,-2.5,44,Soldier Field,"Chicago, Illinois","61,500",41.8623,-87.6167,594,0,33,6,0,,5,45,1,0,1,1,1,6,Low Spread
687,11/18/18,2018,11,6,1:00 PM,0,0,DET,20,19,CAR,CAR,-4,48,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,1,39,0,1,0,1,1,5,Medium Spread
688,11/18/18,2018,11,6,1:00 PM,0,0,IND,38,10,TEN,IND,-1,50,Lucas Oil Stadium,"Indianapolis, Indiana","63,000",39.760056,-86.162806,717,0,72,0,1,,28,48,1,0,0,1,1,14,Low Spread
689,11/18/18,2018,11,6,1:00 PM,0,0,JAX,16,20,PIT,PIT,-4,47,EverBank Field,"Jacksonville, Florida","67,264",30.23333,-81.66667,10,0,73,8,0,,-4,36,0,1,0,0,2,28,Medium Spread
690,11/18/18,2018,11,6,4:00 PM,0,0,LAC,22,23,DEN,LAC,-7.5,46.5,Dignity Health Sports Park,"Carson, California","27,000",33.864,-118.261,10,0,69,4,0,,-1,45,1,0,0,0,0,17,Medium Spread
691,11/18/18,2018,11,6,4:30 PM,0,0,NO,48,7,PHI,NO,-7,56.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,41,55,1,0,0,1,1,23,Medium Spread
692,11/18/18,2018,11,6,1:00 PM,0,0,NYG,38,35,TB,NYG,-3,53.5,MetLife Stadium,"East Rutherford, New Jersey","82,500",40.813528,-74.074361,3,0,42,1,0,,3,73,1,0,1,1,2,24,Low Spread
693,11/18/18,2018,11,6,1:00 PM,0,0,WAS,21,23,HOU,HOU,-3,40.5,FedEx Field,"Landover, Maryland","79,000",38.907778,-76.864444,265,0,48,6,0,,-2,44,0,1,1,0,1,13,Low Spread
694,11/19/18,2018,11,0,8:30 PM,1,0,LAR,54,51,KC,LAR,-3,63.5,Los Angeles Memorial Coliseum,"Los Angeles, California","93,605",34.014167,-118.287778,185,0,69,1,0,,3,105,1,0,1,1,2,18,Low Spread
695,11/22/18,2018,12,3,4:30 PM,0,0,DAL,31,23,WAS,DAL,-7,40,AT&T Stadium,"Arlington, Texas","80,000",32.747778,-97.092778,607,0,72,0,1,,8,54,1,0,1,1,1,9,Medium Spread
696,11/22/18,2018,12,3,12:30 PM,0,0,DET,16,23,CHI,CHI,-3,43,Ford Field,"Detroit, Michigan","65,000",42.34,-83.045556,581,0,72,0,1,,-7,39,0,1,0,0,0,6,Low Spread
697,11/22/18,2018,12,3,8:30 PM,1,0,NO,31,17,ATL,NO,-11.5,61.5,Caesars Superdome,"New Orleans, Louisiana","76,468",29.9511,-90.08197,3,0,72,0,1,,14,48,1,0,0,1,1,23,High Spread
698,11/25/18,2018,12,6,1:00 PM,0,0,BAL,34,17,LVR,BAL,-13,42,M&T Bank Stadium,"Baltimore, Maryland","71,008",39.278056,-76.622778,50,0,60,7,0,,17,51,1,0,1,1,1,3,High Spread
699,11/25/18,2018,12,6,1:00 PM,0,0,BUF,24,21,JAX,JAX,-3,36.5,New Era Field,"Orchard Park, New York","73,967",42.889,-78.8901,178,0,44,12,0,,3,45,0,1,1,1,1,15,Low Spread
700,11/25/18,2018,12,6,1:00 PM,0,0,CAR,27,30,SEA,CAR,-3,46.5,Bank of America Stadium,"Charlotte, North Carolina","73,778",35.225833,-80.852778,751,0,57,1,0,,-3,57,1,0,1,0,0,5,Low Spread
