,season,week,primetime,playoff_game,score_home,score_away,point_spread,total_line,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,result,cover_result,total_result,winner_id,loser_id,cover_map,clusters,cluster
1484,2021,10,0,0,23,21,-3.0,42.5,0,52,12,0,2,44,1,1,0,1,31,23,23,0,pink
1485,2021,10,0,0,29,19,-10.0,50.5,0,45,7,0,10,48,0,1,1,0,32,30,32,0,pink
1486,2021,10,1,0,31,10,-3.5,50.0,0,62,2,0,21,41,0,1,1,0,29,18,29,2,blue
1487,2021,11,1,0,0,25,-7.0,47.0,0,72,0,1,-25,25,0,0,0,0,22,2,22,1,purple
1488,2021,11,0,0,15,41,-7.0,49.5,0,45,11,0,-26,56,1,0,0,1,14,4,14,1,purple
1489,2021,11,0,0,21,27,-3.0,43.0,0,54,2,0,-6,48,1,0,0,1,32,5,32,1,purple
1490,2021,11,0,0,13,16,-1.0,40.5,0,46,10,0,-3,29,0,0,0,0,3,6,3,0,pink
1491,2021,11,0,0,13,10,-13.5,42.5,0,44,8,0,3,23,1,1,0,0,8,11,11,0,pink
1492,2021,11,0,0,10,30,-6.5,45.5,0,65,13,0,-20,40,0,0,0,0,29,15,29,1,purple
1493,2021,11,0,0,19,9,-2.5,56.0,0,56,13,0,10,28,1,1,1,0,16,9,16,0,pink
1494,2021,11,0,0,13,32,-2.0,50.5,0,72,0,1,-19,45,0,0,0,0,7,19,7,1,purple
1495,2021,11,1,0,41,37,-6.0,47.5,0,72,0,1,4,78,1,1,0,1,17,27,27,2,blue
1496,2021,11,0,0,34,31,-1.0,47.0,0,72,0,1,3,65,0,1,1,1,21,12,21,2,blue
1497,2021,11,0,0,17,24,-3.5,44.5,0,52,7,0,-7,41,0,0,0,0,20,25,20,1,purple
1498,2021,11,0,0,40,29,-3.0,42.0,0,50,4,0,11,69,1,1,1,1,26,23,26,2,blue
1499,2021,11,0,0,13,23,-4.5,45.0,0,46,1,0,-10,36,1,0,0,0,1,28,1,0,pink
1500,2021,11,0,0,13,22,-10.0,44.5,0,56,10,0,-9,35,1,0,0,0,13,31,13,1,purple
1501,2021,11,1,0,30,10,-11.5,50.0,0,67,6,0,20,40,1,1,1,0,30,24,30,2,blue
1502,2021,12,0,0,33,36,-7.0,51.0,0,72,0,1,-3,69,1,0,0,1,19,9,19,2,blue
1503,2021,12,0,0,14,16,-2.0,41.5,0,72,0,1,-2,30,0,0,2,0,6,11,0,1,purple
1504,2021,12,1,0,6,31,-7.0,45.0,0,72,0,1,-25,37,0,0,0,0,4,23,4,1,purple
1505,2021,12,1,0,16,10,-3.0,47.5,0,44,4,0,6,26,1,1,1,0,3,8,3,0,pink
1506,2021,12,0,0,41,10,-3.5,43.5,0,42,8,0,31,51,1,1,1,1,7,27,7,0,pink
1507,2021,12,0,0,28,13,-3.0,47.0,0,64,4,0,15,41,0,1,1,0,10,17,10,2,blue
1508,2021,12,0,0,36,28,-2.0,46.5,0,34,13,0,8,64,0,1,1,1,12,18,12,0,pink
1509,2021,12,0,0,14,21,-3.0,44.5,0,72,0,1,-7,35,1,0,0,0,25,13,25,1,purple
1510,2021,12,0,0,31,38,-3.0,53.0,0,72,0,1,-7,69,0,0,0,1,30,14,30,2,blue
1511,2021,12,0,0,14,21,-1.5,46.0,0,60,4,0,-7,35,0,0,0,0,2,15,2,1,purple
1512,2021,12,0,0,33,10,-1.0,41.0,0,75,3,0,23,43,0,1,1,1,20,5,20,2,blue
1513,2021,12,0,0,36,13,-7.0,43.0,0,37,6,0,23,49,1,1,1,1,22,31,22,0,pink
1514,2021,12,0,0,13,7,-4.0,45.0,0,37,3,0,6,20,0,1,1,0,24,26,24,0,pink
1515,2021,12,0,0,34,26,-4.0,49.0,0,66,4,0,8,60,1,1,1,1,29,21,29,2,blue
1516,2021,12,1,0,17,15,-1.5,46.5,0,37,4,0,2,32,0,1,1,0,32,28,32,0,pink
1517,2021,13,1,0,17,27,-6.5,45.5,0,72,0,1,-10,44,0,0,0,0,9,23,9,1,purple
1518,2021,13,0,0,17,30,-10.5,51.0,0,72,0,1,-13,47,0,0,0,0,30,2,30,1,purple
1519,2021,13,0,0,22,33,-7.5,43.0,0,35,16,0,-11,55,0,0,0,1,1,6,1,0,pink
1520,2021,13,0,0,22,41,-2.5,49.5,0,46,7,0,-19,63,1,0,0,1,17,7,17,1,purple
1521,2021,13,0,0,29,27,-7.0,47.0,0,72,0,1,2,56,0,1,1,1,11,21,11,2,blue
1522,2021,13,0,0,0,31,-10.0,45.5,0,72,0,1,-31,31,0,0,0,0,14,13,14,1,purple
1523,2021,13,1,0,22,9,-8.5,46.5,0,56,13,0,13,31,1,1,1,0,16,10,16,0,pink
1524,2021,13,0,0,15,17,-1.5,47.5,0,72,0,1,-2,32,1,0,0,0,32,19,32,1,purple
1525,2021,13,0,0,37,7,-14.0,48.0,0,72,0,1,30,44,1,1,1,0,18,15,18,2,blue
1526,2021,13,0,0,20,9,-7.0,40.0,0,80,8,0,11,29,1,1,1,0,20,24,20,1,purple
1527,2021,13,0,0,18,33,-5.0,44.0,0,45,1,0,-15,51,0,0,0,1,26,25,26,0,pink
1528,2021,13,0,0,20,19,-4.0,44.0,0,50,4,0,1,39,0,1,1,0,27,3,27,0,pink
1529,2021,13,0,0,30,23,-3.0,45.0,0,39,2,0,7,53,0,1,1,1,28,29,28,0,pink
1530,2021,13,1,0,10,14,-3.0,39.5,0,30,22,0,-4,24,1,0,0,0,22,4,22,0,pink
1531,2021,14,1,0,36,28,-3.5,45.0,0,72,0,1,8,64,1,1,1,1,21,27,21,2,blue
1532,2021,14,0,0,21,29,-2.5,41.5,0,48,8,0,-8,50,1,0,0,1,2,5,2,0,pink
1533,2021,14,0,0,23,26,-1.5,49.0,0,43,7,0,-3,49,0,0,0,2,29,7,29,0,pink
1534,2021,14,0,0,24,22,-3.0,44.0,0,45,14,0,2,46,1,1,0,1,8,3,3,0,pink
1535,2021,14,0,0,38,10,-12.5,42.0,0,60,6,0,28,48,1,1,1,1,10,11,10,2,blue
1536,2021,14,1,0,45,30,-12.0,43.0,0,32,10,0,15,75,1,1,1,1,12,6,12,0,pink
1537,2021,14,0,0,13,33,-9.5,41.0,0,72,0,1,-20,46,0,0,0,1,28,13,28,1,purple
1538,2021,14,0,0,48,9,-9.5,48.0,0,46,16,0,39,57,1,1,1,1,16,19,16,2,blue
1539,2021,14,0,0,37,21,-9.0,43.5,0,72,0,1,16,58,1,1,1,1,17,24,17,2,blue
1540,2021,14,0,0,9,30,-4.5,42.0,0,46,11,0,-21,39,0,0,0,0,23,25,23,1,purple
1541,2021,14,0,0,33,27,-3.5,52.5,0,81,6,0,6,60,1,1,1,1,30,4,30,2,blue
1542,2021,14,0,0,20,0,-8.5,44.5,0,42,3,0,20,20,1,1,1,0,31,15,31,0,pink
1543,2021,14,0,0,20,27,-6.5,48.0,0,45,10,0,-7,47,0,0,0,0,9,32,9,0,pink
1544,2021,14,1,0,23,30,-3.0,51.0,0,72,0,1,-7,53,1,0,0,1,18,1,18,1,purple
1545,2021,15,1,0,28,34,-3.0,54.0,0,72,0,1,-6,62,0,0,0,1,16,17,16,2,blue
1546,2021,15,1,0,27,17,-1.5,46.0,0,72,0,1,10,44,1,1,1,0,14,22,14,2,blue
1547,2021,15,0,0,30,31,-9.0,45.5,0,42,14,0,-1,61,0,0,1,1,12,3,3,0,pink
1548,2021,15,0,0,31,14,-14.5,43.0,0,24,10,0,17,45,1,1,1,1,4,5,4,0,pink
1549,2021,15,0,0,10,15,-3.0,44.0,0,60,3,0,-5,25,1,0,0,0,7,10,7,1,purple
1550,2021,15,0,0,30,12,-13.0,48.5,0,72,0,1,18,42,0,1,1,0,11,1,11,2,blue
1551,2021,15,0,0,16,30,-6.0,40.0,0,76,4,0,-14,46,1,0,0,1,13,15,13,1,purple
1552,2021,15,0,0,31,24,-10.0,42.0,0,82,9,0,7,55,1,1,0,1,20,25,25,2,blue
1553,2021,15,0,0,6,21,-12.0,43.5,0,38,12,0,-15,27,0,0,0,0,9,24,9,0,pink
1554,2021,15,0,0,19,13,-1.0,44.0,0,33,2,0,6,32,1,1,1,0,27,31,27,0,pink
1555,2021,15,0,0,31,13,-9.0,47.5,0,46,3,0,18,44,1,1,1,0,29,2,29,0,pink
1556,2021,15,1,0,0,9,-11.5,45.5,0,73,4,0,-9,9,1,0,0,0,23,30,23,1,purple
1557,2021,15,1,0,9,17,-7.0,47.0,0,36,9,0,-8,26,0,0,0,0,21,6,21,0,pink
1558,2021,15,0,0,14,16,-1.0,40.5,0,42,10,0,-2,30,0,0,0,0,19,8,19,0,pink
1559,2021,15,1,0,20,10,-7.0,47.0,0,72,0,1,10,30,1,1,1,0,18,28,18,1,purple
1560,2021,15,1,0,27,17,-10.0,39.5,0,40,4,0,10,44,1,1,2,1,26,32,0,0,pink
1561,2021,16,1,0,20,17,-3.5,45.5,0,48,7,0,3,37,0,1,1,0,31,29,31,0,pink
1562,2021,16,1,0,16,22,-3.0,48.0,0,72,0,1,-6,38,1,0,0,0,14,1,14,1,purple
1563,2021,16,0,0,24,22,-7.5,46.5,0,34,7,0,2,46,1,1,0,0,12,8,8,0,pink
1564,2021,16,0,0,20,16,-7.5,42.5,0,72,0,1,4,36,1,1,0,0,2,11,11,1,purple
1565,2021,16,0,0,6,32,-11.0,44.5,0,69,3,0,-26,38,0,0,0,0,30,5,30,1,purple
1566,2021,16,0,0,41,21,-7.5,43.5,0,48,1,0,20,62,1,1,1,1,7,3,7,2,blue
1567,2021,16,1,0,56,14,-10.0,46.0,0,72,0,1,42,70,1,1,1,1,9,32,9,2,blue
1568,2021,16,0,0,41,29,-13.0,45.5,0,72,0,1,12,70,0,1,1,1,13,17,13,2,blue
1569,2021,16,0,0,36,10,-10.0,44.5,0,55,16,0,26,46,1,1,1,1,16,27,16,0,pink
1570,2021,16,0,0,17,13,-1.0,41.5,0,72,0,1,4,30,0,1,1,0,19,10,19,1,purple
1571,2021,16,0,0,23,30,-3.0,48.5,0,72,0,1,-7,53,0,0,0,1,18,21,18,1,purple
1572,2021,16,0,0,21,33,-1.0,43.5,0,38,9,0,-12,54,1,0,0,1,4,22,4,0,pink
1573,2021,16,0,0,26,21,-2.5,43.0,0,47,10,0,5,47,1,1,1,1,25,15,25,0,pink
1574,2021,16,0,0,34,10,-11.0,41.0,0,51,7,0,24,44,1,1,1,1,26,24,26,0,pink
1575,2021,16,0,0,24,25,-7.0,41.0,0,25,11,0,-1,49,1,0,0,1,6,28,6,0,pink
1576,2021,16,1,0,3,20,-3.0,37.5,0,72,0,1,-17,23,0,0,0,0,20,23,20,1,purple
1577,2021,17,0,0,19,20,-7.0,46.5,0,61,6,0,-1,39,0,0,1,0,18,3,3,1,purple
1578,2021,17,0,0,29,15,-14.0,46.0,0,23,7,0,14,44,1,1,2,0,4,2,0,0,pink
1579,2021,17,0,0,29,3,-6.5,36.5,0,24,14,0,26,32,1,1,1,0,6,24,6,0,pink
1580,2021,17,0,0,34,31,-3.5,51.0,0,33,9,0,3,65,0,1,1,1,7,16,7,0,pink
1581,2021,17,0,0,22,25,-6.5,52.5,0,72,0,1,-3,47,1,0,0,0,1,9,1,1,purple
1582,2021,17,1,0,37,10,-13.0,42.5,0,11,5,0,27,47,1,1,1,1,12,21,12,0,pink
1583,2021,17,0,0,20,23,-8.5,46.5,0,72,0,1,-3,43,1,0,0,0,19,14,19,1,purple
1584,2021,17,0,0,34,13,-7.5,46.0,0,72,0,1,21,47,1,1,1,1,17,10,17,2,blue
1585,2021,17,0,0,50,10,-17.5,41.5,0,46,4,0,40,60,1,1,1,1,22,15,22,2,blue
1586,2021,17,0,0,18,10,-7.0,37.0,0,72,0,1,8,28,1,1,1,0,23,5,23,1,purple
1587,2021,17,0,0,24,28,-14.0,47.5,0,54,7,0,-4,52,0,0,1,1,30,25,25,0,pink
1588,2021,17,0,0,23,7,-13.5,44.5,0,53,4,0,16,30,1,1,1,0,29,13,29,0,pink
1589,2021,17,0,0,51,29,-8.5,41.5,0,37,7,0,22,80,1,1,1,1,28,11,28,2,blue
1590,2021,17,0,0,34,3,-3.0,41.0,0,39,10,0,31,37,1,1,1,0,31,20,31,0,pink
1591,2021,17,0,0,16,20,-4.5,44.5,0,60,6,0,-4,36,0,0,1,0,26,32,32,1,purple
1592,2021,17,1,0,26,14,-2.0,42.0,0,27,2,0,12,40,1,1,1,0,27,8,27,0,pink
1593,2021,18,0,0,24,28,-11.5,44.5,0,43,2,0,-4,52,0,0,1,1,16,10,10,0,pink
1594,2021,18,1,0,26,51,-6.0,46.5,0,27,3,0,-25,77,0,0,0,1,9,26,9,0,pink
1595,2021,18,0,0,30,38,-5.0,48.5,0,72,0,1,-8,68,1,0,0,1,28,1,28,2,blue
1596,2021,18,0,0,20,30,-4.5,40.0,0,72,0,1,-10,50,0,0,0,1,23,2,23,1,purple
1597,2021,18,0,0,13,16,-3.0,41.0,0,35,8,0,-3,29,1,0,0,0,27,3,27,0,pink
1598,2021,18,0,0,27,10,-16.0,42.0,0,31,18,0,17,37,1,1,1,0,4,25,4,0,pink
1599,2021,18,0,0,21,16,-6.5,38.0,0,37,16,0,5,37,1,1,0,0,8,7,7,0,pink
1600,2021,18,0,0,37,30,-4.0,45.0,0,72,0,1,7,67,0,1,1,1,11,12,11,2,blue
1601,2021,18,0,0,25,28,-10.5,43.0,0,72,0,1,-3,53,0,0,1,1,31,13,13,2,blue
1602,2021,18,0,0,26,11,-14.0,43.0,0,75,7,0,15,37,0,1,1,0,15,14,15,2,blue
1603,2021,18,1,0,35,32,-3.0,49.5,0,72,0,1,3,67,0,1,1,1,19,17,19,2,blue
1604,2021,18,0,0,24,27,-3.5,46.5,0,72,0,1,-3,51,0,0,1,1,29,18,18,1,purple
1605,2021,18,0,0,33,24,-6.0,41.0,0,76,13,0,9,57,0,1,1,1,20,22,20,2,blue
1606,2021,18,0,0,31,17,-3.5,44.5,0,72,0,1,14,48,1,1,1,1,21,6,21,2,blue
1607,2021,18,0,0,7,22,-6.0,36.0,0,34,12,0,-15,29,0,0,0,0,32,24,32,0,pink
1608,2021,18,0,0,41,17,-10.5,43.5,0,82,6,0,24,58,1,1,1,1,30,5,30,2,blue
1609,2021,19,1,1,47,17,-4.5,43.0,0,4,4,0,30,64,1,1,1,1,4,22,4,0,pink
1610,2021,19,0,1,26,19,-6.0,48.5,0,32,9,0,7,45,1,1,1,0,7,19,7,0,pink
1611,2021,19,0,1,17,23,-3.5,51.0,0,72,0,1,-6,40,1,0,0,0,29,9,29,1,purple
1612,2021,19,1,1,42,21,-12.5,47.0,0,29,7,0,21,63,1,1,1,1,16,27,16,0,pink
1613,2021,19,0,1,31,15,-7.0,47.0,0,64,13,0,16,46,1,1,1,0,30,26,30,2,blue
1614,2021,19,1,1,34,11,-3.5,49.0,0,72,0,1,23,45,1,1,1,0,18,1,18,2,blue
1615,2021,20,1,1,10,13,-5.5,47.0,0,13,9,0,-3,23,1,0,0,0,29,12,29,0,pink
1616,2021,20,0,1,16,19,-4.0,48.5,0,34,4,0,-3,35,1,0,0,0,7,31,7,0,pink
1617,2021,20,1,1,42,36,-2.5,54.0,0,35,2,0,6,78,1,1,1,1,16,4,16,2,blue
1618,2021,20,0,1,27,30,-3.0,48.0,0,54,8,0,-3,57,1,0,0,1,18,30,18,2,blue
1619,2021,21,0,1,24,27,-7.0,54.5,0,40,5,0,-3,51,1,0,0,0,7,16,7,0,pink
1620,2021,21,1,1,20,17,-3.5,46.0,0,72,0,1,3,37,1,1,0,0,18,29,29,1,purple
1621,2021,22,1,1,20,23,-4.5,48.5,1,72,0,1,-3,43,0,0,1,0,18,7,7,1,purple
1622,2022,1,1,0,10,31,-2.0,52.0,0,72,0,1,-21,41,0,0,0,0,4,18,4,1,purple
1623,2022,1,0,0,21,44,-6.0,54.0,0,72,0,1,-23,65,0,0,0,1,16,1,16,1,purple
1624,2022,1,0,0,26,27,-5.5,44.0,0,72,0,1,-1,53,0,0,1,1,23,2,2,2,blue
1625,2022,1,0,0,24,26,-1.0,42.0,0,80,9,0,-2,50,1,0,0,1,8,5,8,1,purple
1626,2022,1,0,0,19,10,-6.5,38.0,0,68,9,0,9,29,0,1,1,0,6,29,6,1,purple
1627,2022,1,0,0,20,23,-7.0,44.5,0,75,4,0,-3,43,1,0,0,0,27,7,27,1,purple
1628,2022,1,1,0,3,19,-2.5,49.5,0,72,0,1,-16,22,0,0,0,0,30,9,30,1,purple
1629,2022,1,0,0,35,38,-5.5,48.5,0,72,0,1,-3,73,0,0,1,1,26,11,11,2,blue
1630,2022,1,0,0,20,20,-7.0,45.5,0,72,0,1,0,40,0,0,1,0,0,0,13,1,purple
1631,2022,1,0,0,24,19,-3.5,52.5,0,72,0,1,5,43,1,1,1,0,17,19,17,1,purple
1632,2022,1,0,0,20,7,-3.0,46.5,0,90,10,0,13,27,1,1,1,0,20,22,20,1,purple
1633,2022,1,0,0,23,7,-2.0,46.5,0,72,0,1,16,30,1,1,1,0,21,12,21,1,purple
1634,2022,1,0,0,9,24,-6.5,44.0,0,74,3,0,-15,33,0,0,0,0,3,25,3,1,purple
1635,2022,1,0,0,20,21,-5.5,44.0,0,78,6,0,-1,41,1,0,0,0,24,31,24,1,purple
1636,2022,1,0,0,28,22,-3.0,43.0,0,74,5,0,6,50,1,1,1,1,32,15,32,2,blue
1637,2022,1,1,0,17,16,-6.0,44.0,0,75,4,0,1,33,0,1,1,0,28,10,28,1,purple
1638,2022,2,1,0,27,24,-4.0,52.5,0,79,8,0,3,51,1,1,0,0,16,17,17,2,blue
1639,2022,2,0,0,38,42,-3.5,44.0,0,81,6,0,-4,80,1,0,0,1,20,3,20,2,blue
1640,2022,2,0,0,30,31,-6.5,38.5,0,81,11,0,-1,61,1,0,0,1,25,8,25,2,blue
1641,2022,2,0,0,20,17,-7.0,42.0,0,72,0,1,3,37,0,1,1,0,9,7,9,1,purple
1642,2022,2,0,0,16,9,-10.0,45.5,0,80,6,0,7,25,1,1,0,0,10,13,13,1,purple
1643,2022,2,0,0,36,27,-1.0,48.0,0,72,0,1,9,63,1,1,1,1,11,32,11,2,blue
1644,2022,2,1,0,27,10,-10.0,42.0,0,72,6,0,17,37,1,1,1,0,12,6,12,2,blue
1645,2022,2,0,0,24,0,-3.0,43.5,0,81,6,0,24,24,0,1,1,0,15,14,15,1,purple
1646,2022,2,0,0,23,29,-5.5,52.0,0,72,0,1,-6,52,1,0,0,2,1,19,1,1,purple
1647,2022,2,0,0,31,27,-10.0,46.0,0,72,0,1,4,58,1,1,0,1,18,2,2,2,blue
1648,2022,2,0,0,10,20,-2.5,43.5,0,72,0,1,-10,30,0,0,0,0,30,23,30,1,purple
1649,2022,2,0,0,19,16,-1.0,43.5,0,79,10,0,3,35,0,1,1,0,24,5,24,1,purple
1650,2022,2,0,0,14,17,-3.0,40.0,0,79,3,0,-3,31,0,0,2,0,22,27,0,1,purple
1651,2022,2,0,0,27,7,-8.5,39.5,0,68,13,0,20,34,1,1,1,0,29,28,29,2,blue
1652,2022,2,1,0,41,7,-10.0,47.5,0,66,10,0,34,48,1,1,1,1,4,31,4,2,blue
1653,2022,2,1,0,24,7,-2.5,49.5,0,74,3,0,17,31,1,1,1,0,26,21,26,1,purple
1654,2022,3,1,0,29,17,-4.5,38.0,0,60,17,0,12,46,1,1,1,1,8,27,8,2,blue
1655,2022,3,0,0,12,20,-3.5,48.5,0,72,0,1,-8,32,0,0,0,0,18,1,18,1,purple
1656,2022,3,0,0,22,14,-2.0,41.0,0,68,6,0,8,36,0,1,1,0,5,23,5,1,purple
1657,2022,3,0,0,23,20,-3.0,39.0,0,65,11,0,3,43,1,1,2,1,6,13,0,1,purple
1658,2022,3,1,0,11,10,-1.5,45.0,0,73,6,0,1,21,0,1,1,0,10,29,10,1,purple
1659,2022,3,0,0,20,17,-5.0,51.0,0,72,0,1,3,37,0,1,1,0,14,16,14,1,purple
1660,2022,3,0,0,10,38,-6.5,46.5,0,72,0,1,-28,48,1,0,0,1,15,17,15,1,purple
1661,2022,3,0,0,21,19,-4.0,54.5,0,88,6,0,2,40,0,1,1,0,20,4,20,1,purple
1662,2022,3,0,0,28,24,-6.5,51.5,0,72,0,1,4,52,1,1,0,1,21,11,11,2,blue
1663,2022,3,0,0,26,37,-2.5,44.5,0,67,8,0,-11,63,0,0,0,1,3,22,3,2,blue
1664,2022,3,0,0,12,27,-6.5,46.0,0,70,8,0,-15,39,0,0,0,0,7,25,7,1,purple
1665,2022,3,0,0,23,27,-1.0,43.5,0,72,6,0,-4,50,1,0,0,1,2,28,2,1,purple
1666,2022,3,0,0,12,14,-1.5,42.0,0,89,4,0,-2,26,1,0,0,0,12,30,12,1,purple
1667,2022,3,0,0,24,22,-2.0,45.5,0,77,9,0,2,46,0,1,1,1,31,19,31,1,purple
1668,2022,3,0,0,8,24,-6.0,47.5,0,75,9,0,-16,32,0,0,0,0,26,32,26,1,purple
1669,2022,3,1,0,16,23,-1.0,38.5,0,66,7,0,-7,39,1,0,0,1,9,24,9,1,purple
1670,2022,4,1,0,27,15,-4.0,49.0,0,58,5,0,12,42,1,1,1,0,7,20,7,2,blue
1671,2022,4,0,0,23,20,-1.0,48.5,0,72,0,1,3,43,0,1,1,0,2,8,2,1,purple
1672,2022,4,0,0,20,23,-3.0,50.0,0,57,12,0,-3,43,0,0,2,0,4,3,0,1,purple
1673,2022,4,0,0,16,26,-1.0,43.5,0,64,3,0,-10,42,1,0,0,0,1,5,1,1,purple
1674,2022,4,0,0,25,10,-3.0,41.0,0,72,0,1,15,35,1,1,1,0,9,32,9,1,purple
1675,2022,4,0,0,45,48,-3.5,48.5,0,72,0,1,-3,93,1,0,0,1,28,11,28,2,blue
1676,2022,4,0,0,27,24,-9.5,40.0,0,62,8,0,3,51,1,1,0,1,12,22,22,2,blue
1677,2022,4,0,0,24,34,-5.5,45.0,0,72,0,1,-10,58,0,0,0,1,17,13,17,1,purple
1678,2022,4,0,0,17,24,-3.5,43.0,0,72,0,1,-7,41,1,0,0,0,31,14,31,1,purple
1679,2022,4,0,0,32,23,-2.5,45.5,0,72,0,1,9,55,1,1,1,1,19,10,19,2,blue
1680,2022,4,0,0,25,28,-4.0,42.0,1,72,0,1,-3,53,0,0,1,1,21,23,23,2,blue
1681,2022,4,0,0,20,12,-3.0,39.5,0,57,12,0,8,32,1,1,1,0,24,6,24,0,pink
1682,2022,4,0,0,29,21,-6.5,44.0,0,55,12,0,8,50,1,1,1,1,26,15,26,2,blue
1683,2022,4,0,0,20,24,-3.0,41.0,0,57,5,0,-4,44,1,0,0,1,25,27,25,1,purple
1684,2022,4,1,0,31,41,-1.5,47.5,0,75,5,0,-10,72,1,0,0,1,16,30,16,2,blue
1685,2022,4,1,0,24,9,-1.5,42.5,0,70,6,0,15,33,1,1,1,0,29,18,29,1,purple
1686,2022,5,1,0,9,12,-3.0,42.0,0,70,3,0,-3,21,1,0,0,0,14,10,14,1,purple
1687,2022,5,0,0,17,20,-5.5,49.0,0,72,0,1,-3,37,0,0,1,0,26,1,1,1,purple
1688,2022,5,1,0,19,17,-3.0,48.0,0,54,3,0,2,36,1,1,0,0,3,7,7,0,pink
1689,2022,5,0,0,38,3,-14.0,44.5,0,53,16,0,35,41,1,1,1,0,4,27,4,0,pink
1690,2022,5,0,0,15,37,-6.0,40.0,0,65,6,0,-22,52,0,0,0,1,29,5,29,1,purple
1691,2022,5,0,0,28,30,-1.5,46.5,0,60,11,0,-2,58,0,0,0,1,17,8,17,2,blue
1692,2022,5,0,0,22,27,-9.0,42.0,1,62,12,0,-5,49,1,0,0,1,24,12,24,1,purple
1693,2022,5,0,0,6,13,-7.0,43.5,0,81,5,0,-7,19,1,0,0,0,13,15,13,1,purple
1694,2022,5,0,0,10,22,-5.0,41.5,0,72,0,1,-12,32,1,0,0,0,9,18,9,1,purple
1695,2022,5,0,0,29,22,-8.5,44.0,0,72,0,1,7,51,1,1,0,1,21,6,6,2,blue
1696,2022,5,0,0,29,0,-3.0,47.0,0,59,10,0,29,29,1,1,1,0,22,11,22,0,pink
1697,2022,5,0,0,39,32,-5.5,45.0,0,72,0,1,7,71,1,1,1,1,23,28,23,2,blue
1698,2022,5,0,0,40,17,-3.0,46.0,0,61,10,0,23,57,0,1,1,1,25,20,25,2,blue
1699,2022,5,0,0,21,15,-10.5,46.0,0,84,3,0,6,36,1,1,0,0,30,2,2,1,purple
1700,2022,5,0,0,17,21,-1.0,43.0,0,62,7,0,-4,38,0,0,0,0,31,32,31,1,purple
1701,2022,5,1,0,30,29,-7.0,51.5,0,72,4,0,1,59,1,1,0,1,16,19,19,2,blue
1702,2022,6,1,0,7,12,-1.0,38.0,0,47,14,0,-5,19,0,0,0,0,32,6,32,0,pink
1703,2022,6,0,0,28,14,-4.0,45.5,0,72,0,1,14,42,0,1,1,0,2,29,2,2,blue
1704,2022,6,0,0,15,38,-2.5,43.0,0,64,9,0,-23,53,1,0,0,1,22,8,22,1,purple
1705,2022,6,0,0,10,27,-7.5,45.0,0,48,10,0,-17,37,1,0,0,0,25,12,25,1,purple
1706,2022,6,0,0,34,27,-1.0,41.0,0,72,0,1,7,61,1,1,1,1,14,15,14,2,blue
1707,2022,6,0,0,20,24,-2.5,54.0,0,64,13,0,-4,44,0,0,0,0,4,16,4,1,purple
1708,2022,6,0,0,24,10,-10.0,41.0,0,72,0,1,14,34,1,1,1,0,18,5,18,1,purple
1709,2022,6,0,0,16,24,-3.0,45.0,0,84,12,0,-8,40,0,0,0,0,21,20,21,1,purple
1710,2022,6,0,0,26,30,-3.0,42.5,0,72,0,1,-4,56,0,0,0,1,7,23,7,2,blue
1711,2022,6,0,0,24,20,-5.5,45.5,0,62,2,0,4,44,0,1,1,0,24,3,24,1,purple
1712,2022,6,1,0,26,17,-6.5,42.5,0,59,1,0,9,43,1,1,1,1,26,9,26,2,blue
1713,2022,6,0,0,20,18,-10.0,46.5,0,61,2,0,2,38,0,1,1,0,27,30,27,1,purple
1714,2022,6,0,0,19,9,-2.5,50.5,0,77,3,0,10,28,0,1,1,0,28,1,28,1,purple
1715,2022,6,1,0,19,16,-4.0,45.5,0,72,0,1,3,35,1,1,0,0,17,10,10,1,purple
1716,2022,7,1,0,42,34,-2.5,43.5,0,72,0,1,8,76,1,1,1,1,1,23,1,2,blue
1717,2022,7,0,0,23,20,-6.5,46.5,0,65,8,0,3,43,1,1,0,0,3,8,8,1,purple
1718,2022,7,0,0,21,3,-13.0,39.5,0,72,3,0,18,24,0,1,1,0,5,30,5,1,purple
1719,2022,7,0,0,35,17,-6.5,47.5,0,73,8,0,18,52,1,1,1,1,7,2,7,2,blue
1720,2022,7,0,0,24,6,-7.0,49.5,0,72,0,1,18,30,1,1,1,0,9,11,9,1,purple
1721,2022,7,0,0,9,16,-2.0,37.0,0,67,7,0,-7,25,0,0,0,0,25,10,25,1,purple
1722,2022,7,0,0,17,23,-3.0,43.5,0,76,2,0,-6,40,1,0,0,0,24,15,24,1,purple
1723,2022,7,0,0,38,20,-7.0,46.0,0,72,0,1,18,58,1,1,1,1,19,13,19,2,blue
1724,2022,7,0,0,23,37,-4.5,51.0,0,72,0,1,-14,60,1,0,0,1,28,17,28,1,purple
1725,2022,7,1,0,16,10,-7.0,44.0,0,77,8,0,6,26,1,1,0,0,20,27,27,1,purple
1726,2022,7,0,0,23,44,-1.0,49.0,0,67,7,0,-21,67,0,0,0,1,16,29,16,1,purple
1727,2022,7,0,0,19,10,-2.5,42.5,0,73,10,0,9,29,1,1,1,0,31,14,31,1,purple
1728,2022,7,0,0,23,21,-4.0,41.5,0,62,7,0,2,44,0,1,1,1,32,12,32,1,purple
1729,2022,7,1,0,14,33,-8.5,40.0,0,57,3,0,-19,47,1,0,0,1,6,22,6,1,purple
